blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,methodId,functionName,confirmations
18576785,1700045171,0x6462c4da94fef0c3e159fd7a5f5418d2323b1e10d72e7ab5bc6f71b4f56b866c,1864,0x88bacc9d134ad7aac684f1ed3a30449d78584fa7debb66894186b97eefb583f0,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,54102591871765968679726,Wisdom Protocol,WIS,18,33,381762,26365950997,215327,3649436,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046030
18576785,1700045171,0x6462c4da94fef0c3e159fd7a5f5418d2323b1e10d72e7ab5bc6f71b4f56b866c,1864,0x88bacc9d134ad7aac684f1ed3a30449d78584fa7debb66894186b97eefb583f0,0x5ea5c9b6745ba34f220f8c028b7415025d57f2a4,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,11193133792321048042132,Wisdom Protocol,WIS,18,33,381762,26365950997,215327,3649436,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046030
18576786,1700045183,0xb435315967f2141acf0d4d64646ead7f1cf3560d797b7bbbaa6f11e674db1884,1800,0x0d9935d9dabb52f5ffe89d4c8b4428e2435d9965eebea9f023a212dba19939f3,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,11193133792321048042132,Wisdom Protocol,WIS,18,38,371346,25634362870,223660,2630717,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046029
18576786,1700045183,0xb435315967f2141acf0d4d64646ead7f1cf3560d797b7bbbaa6f11e674db1884,1800,0x0d9935d9dabb52f5ffe89d4c8b4428e2435d9965eebea9f023a212dba19939f3,0xc74d566ab824717856e9d00e2b4731e163dda57f,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,17915233873603490928774,Wisdom Protocol,WIS,18,38,371346,25634362870,223660,2630717,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046029
18576788,1700045207,0xe46664d85b0929ee60b1f9c61d8f2eb55db5c0187664143b42d7867018dcea47,34,0xfc8c148a67beebaed99ba40a849fa56033f07007c662caa2b93eff60ff69c257,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,11324149411379753863540,Wisdom Protocol,WIS,18,13,323920,26557283439,148941,2032475,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046027
18576790,1700045231,0xb89356934315421abf1dfb3d07a8ca30f14e5146bf1c137c0b4cf33ac99be35a,15,0xa386c1a1fff8331b38c25f244d16f1fc99d0dbba30b0bd6f54ef01dfc39f513f,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,15075434945362090568336,Wisdom Protocol,WIS,18,42,313339,26444978004,148941,3458404,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046025
18576791,1700045243,0xf44b1b6e8a0756d6831fed471e0004de7b5bdcbe9d32e7c72faeeea3e69c32d8,36,0xb746c032ab2c116cdd5047c3686dadd8c1bc7fda61632abe98c0e2517821af41,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,7990601402965071748089,Wisdom Protocol,WIS,18,75,313339,24559448978,148941,6070377,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046024
18576792,1700045255,0xeec6b801d21e0e4cbb75eab809f7a319de7ec93c385f767dac6ee10ac5528b7b,112,0x55b7d08607bb63a7de4d8f87ffae866618c33290b05e65c790070e77e7c94444,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,3083724685030770120200,Wisdom Protocol,WIS,18,4,283128,32779362524,161729,603766,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046023
18576793,1700045267,0x85017bafdbe7b600a3d3f362479b97556af14dd73ea1123147380fd0f2f36f80,1501,0x1dfb1dc87064d0ae8babd8116c621c083499bbc06ef65b84a40e21d12a6c62a7,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,55389144318341177228939,Wisdom Protocol,WIS,18,139,371346,25193826556,223660,22572703,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046022
18576793,1700045267,0x85017bafdbe7b600a3d3f362479b97556af14dd73ea1123147380fd0f2f36f80,1501,0x1dfb1dc87064d0ae8babd8116c621c083499bbc06ef65b84a40e21d12a6c62a7,0xe70a28496318ee1b03b6ff42c94b05ee0902eb09,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,18604273294999321508384,Wisdom Protocol,WIS,18,139,371346,25193826556,223660,22572703,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046022
18576794,1700045279,0xfa421fa2f07d3fdc195ae4acadac077e003016f06dbce7a62c6c9e287c28d16a,1157,0x7195c15b8e3339529829eb4e7f03f75b216a160cc28b440b78351cfb3fa110b4,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,3591210660233965962290,Wisdom Protocol,WIS,18,91,206199,23593388030,154551,12005980,deprecated,0x3593564c,"execute(bytes commands,bytes[] inputs,uint256 deadline)",5046021
18576795,1700045291,0xe2fb141bb4259ac1154ae4b3cd673ab5d0b7dada84f0f0fb0cce14a4a3db0de4,1431,0x04a9eb5fec088d00de7595f548f83002d8012a7fcb3fa244a0827da86529ea73,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,22195483955233287470674,Wisdom Protocol,WIS,18,110,371346,24319790660,223660,9845769,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046020
18576795,1700045291,0xe2fb141bb4259ac1154ae4b3cd673ab5d0b7dada84f0f0fb0cce14a4a3db0de4,1431,0x04a9eb5fec088d00de7595f548f83002d8012a7fcb3fa244a0827da86529ea73,0x7359733b984de2ba392915253d07a4525d28fe38,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,17610747999780864335326,Wisdom Protocol,WIS,18,110,371346,24319790660,223660,9845769,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046020
18576799,1700045339,0x0730da3b775015594b23afd3af651d4d9b389967f383456fb2bc43bbbcaa70b0,1347,0x2694dcc19a55d9aed8563cf415f8e732b7ccbd78e174726fa97b9dae86096e9f,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,17610747999780864335326,Wisdom Protocol,WIS,18,16,381762,26279242214,223660,2146882,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046016
18576799,1700045339,0x0730da3b775015594b23afd3af651d4d9b389967f383456fb2bc43bbbcaa70b0,1347,0x2694dcc19a55d9aed8563cf415f8e732b7ccbd78e174726fa97b9dae86096e9f,0x9b40f5505458c874c0a5f1d149b171f0cba80830,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,12780102158763962614778,Wisdom Protocol,WIS,18,16,381762,26279242214,223660,2146882,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046016
18576801,1700045363,0xd43f1976681b24e015b668d4105bb5a4cd139c29eb15b141b254d49c4de8e620,35,0x06744ba44a86d698669696e9ed32d0d2d1b0a7548b1fe660662a725c0b2850f1,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,14073835382749557905140,Wisdom Protocol,WIS,18,30,323920,26691172074,148941,3037672,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046014
18576802,1700045375,0x6b85b691339416e8c4e68b17e6731960f9176ec2262c16efc87e53939eae6da1,570,0x71dc818fc354fdf1b95d56df40fa2ef87bc6ba4e6a9d663b24440fe6dcad4732,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,26853937541513520519918,Wisdom Protocol,WIS,18,32,295812,26112933461,223631,3506750,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046013
18576802,1700045375,0x6b85b691339416e8c4e68b17e6731960f9176ec2262c16efc87e53939eae6da1,570,0x71dc818fc354fdf1b95d56df40fa2ef87bc6ba4e6a9d663b24440fe6dcad4732,0xdabdf5a6fdbd81c3e41e080f1d13d585f8a10e54,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,17198072272400000000000,Wisdom Protocol,WIS,18,32,295812,26112933461,223631,3506750,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046013
18576804,1700045399,0x9939c6a2b571e63d26ff21e85da9838b59647bdb49d63e0c5f2639f123dbe64f,38,0x5f51a2214f6d6e1a97bae31e366575cd778eeb940fd6636dc35ee71c57acdedc,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,14226691047717224841853,Wisdom Protocol,WIS,18,49,313339,25991643735,148941,10729185,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046011
18576806,1700045423,0xc08a7a463a193ff1df3e04daecc2eaa55d3049ecd2e56726160744344c8e26ca,15,0x53734b5f88df82016df9278f9a3a8a88feab43908cd541f8d43965c1509f6c4f,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,13235246778902756644214,Wisdom Protocol,WIS,18,37,323908,25083865297,148929,3708574,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046009
18576808,1700045447,0x5af101206ee5b0f5d12bc84bbcd82075fd9bb7ddd4a7a364429cc501f9f26f46,11,0xb66e5f59a823936a8b44cf80bc59e8ea428ecdd1930a6663372e9deae5a487a4,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,17990243499779089834938,Wisdom Protocol,WIS,18,56,323920,26113454176,148941,6306159,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046007
18576809,1700045459,0x892d85fdf2aa1a75157c64f5f7bb2773444d174bed6c92e256353d9bf060976b,319,0xd0b3f3835ea48356cdb41d9296f2159ca3d9c9fa98a06919d2b0e632c132e642,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,2169399072939037497989,Wisdom Protocol,WIS,18,7,208632,34611067097,148881,2456799,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046006
18576810,1700045471,0xf424de7ba03d1c2a38e72d2a556d87da24a4c6fbbd356aaa040bb4935b1e0c7e,1710,0x0bb354d98572e520b15cde22aa067f7aa4a48edb06f518645acad8e0953bdb02,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,64819652671738108818994,Wisdom Protocol,WIS,18,42,371346,25785991315,223660,3307117,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046005
18576810,1700045471,0xf424de7ba03d1c2a38e72d2a556d87da24a4c6fbbd356aaa040bb4935b1e0c7e,1710,0x0bb354d98572e520b15cde22aa067f7aa4a48edb06f518645acad8e0953bdb02,0x9e1b2e13d5adadd4f18a84396ba3825e9f866577,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,14656747787908808513785,Wisdom Protocol,WIS,18,42,371346,25785991315,223660,3307117,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046005
18576811,1700045483,0x2acb6bed0b4a723e950775e32332035e3db7ececc2ecabeb7534375ba7d5f6da,549,0x875844028e21b65a4b59bb814b0dfc8e0951bf7eb80f39d2978117c78ec3f2b7,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,1951798348365265743372,Wisdom Protocol,WIS,18,129,206156,22871641959,154515,11462976,deprecated,0x3593564c,"execute(bytes commands,bytes[] inputs,uint256 deadline)",5046004
18576812,1700045495,0xd44f60912ed406891408e213db849f58ce425c74b30bd22df220d2adfaa52392,1,0x78859df1a7cf35b7453bf9cbc91dab74a50fcb95be0ec0ec2c232991be353254,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,3213714416519018783900,Wisdom Protocol,WIS,18,108,275270,22876900668,252261,9582447,deprecated,0xe21fd0e9,swap(tuple execution),5046003
18576813,1700045507,0x1b22d1234191e005fc198679a805efaf0c7ee0242b60851ca21596acd59322fd,198,0x32e72436accfe95134c43f87d38d24ac3ffcfed7cc6c1fe1eaa8597fd3d71c31,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,12534655083332085726976,Wisdom Protocol,WIS,18,29,313339,24896944086,148941,4589936,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046002
18576815,1700045531,0x69230579735b7ec3ab2ada0b8b6f6b30b90a5e4bf6f773c9a92beb9641ce9fc2,1638,0x98093dec0af11fc7dd2f14c1e43fe6fa77fcaecf6fee11c933f698068ffd5d95,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,32356915636125178768033,Wisdom Protocol,WIS,18,72,381762,24792028572,223660,5801876,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046000
18576815,1700045531,0x69230579735b7ec3ab2ada0b8b6f6b30b90a5e4bf6f773c9a92beb9641ce9fc2,1638,0x98093dec0af11fc7dd2f14c1e43fe6fa77fcaecf6fee11c933f698068ffd5d95,0x3ee9e0dbf1f05df1ab5eb5f4908cc03b230b72e9,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,11800539847058005487635,Wisdom Protocol,WIS,18,72,381762,24792028572,223660,5801876,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5046000
18576818,1700045567,0x301a8ed203b41cb15987c211d80159557617fd790784a9ad34595608267ef32e,1533,0x0575206e834e567b702ba8cacc65bdf90fb2f710687c42485d9797d525a91477,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,11800539847058005487635,Wisdom Protocol,WIS,18,23,381750,25020930292,223650,2756565,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045997
18576818,1700045567,0x301a8ed203b41cb15987c211d80159557617fd790784a9ad34595608267ef32e,1533,0x0575206e834e567b702ba8cacc65bdf90fb2f710687c42485d9797d525a91477,0x00952886da1390daaf61138baac9c95de7f8dc1a,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,14347088516861817160916,Wisdom Protocol,WIS,18,23,381750,25020930292,223650,2756565,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045997
18576820,1700045591,0x5e538a2f426606d071af9d899d81f19f0767b3cd644c9fca14f629402a97ca9d,114,0xf378304ae9bf69ef5644ef567665c453d4e199db6e37912842f6114aa4ac5929,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,14347088516861817160916,Wisdom Protocol,WIS,18,5,497065,26064318306,237189,947463,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045995
18576820,1700045591,0x5e538a2f426606d071af9d899d81f19f0767b3cd644c9fca14f629402a97ca9d,114,0xf378304ae9bf69ef5644ef567665c453d4e199db6e37912842f6114aa4ac5929,0x02469f15606d28a7c377df67be92dd85ece6c013,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,3022040000000000000000,Wisdom Protocol,WIS,18,5,497065,26064318306,237189,947463,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045995
18576820,1700045591,0x31aab61a60b3a5785f65a97d6e369919eca2e0c55a91d5c920842cd37060631e,1012,0xf378304ae9bf69ef5644ef567665c453d4e199db6e37912842f6114aa4ac5929,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,8715845717391711617635,Wisdom Protocol,WIS,18,19,313339,24643555087,138525,2490623,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045995
18576822,1700045615,0x25d73850cc22b0ab9100bc2b3b6dde98617488940b86013b8044e74a0888d372,207,0x3c7a403ac32a742963b8d7c552a58e5168d2517926563f791b775ae5698f9ff0,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,16045123115876824177889,Wisdom Protocol,WIS,18,11,323920,25388167064,148941,1535672,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045993
18576824,1700045639,0x9a6e775a944f06e67d3a9d53d0b3588ee270dd3b5211868917e64c3b851432e5,201,0x4e5f8cbcd8529ec816245c2d4ce7e7cdc8cf8c4da42360e5c26dd10ca4886a8d,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,12200569172317381212225,Wisdom Protocol,WIS,18,38,323920,24071702961,148941,4226840,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045991
18576827,1700045675,0x17f2cd33407d2650f7a1d7a945982435611e87c7278e0bc61e80bd0390fdee85,10,0x759d8215bbacb8703572b26906fa5f100494971f7e78c8a54ddcaa98cec796ef,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,10530393495824491460334,Wisdom Protocol,WIS,18,36,323920,26256889512,148941,5611263,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045988
18576828,1700045687,0xaae880e08e2a753feea1b63ff3bd11a98f019a25f9783ca4fadf39e6bb85666d,1259,0xdf86153d2e211e400d353eedeafa22e692fea0aa07f009051a8ba358c34341e4,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,50513971501410408468083,Wisdom Protocol,WIS,18,37,371346,25070265590,223660,3584271,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045987
18576828,1700045687,0xaae880e08e2a753feea1b63ff3bd11a98f019a25f9783ca4fadf39e6bb85666d,1259,0xdf86153d2e211e400d353eedeafa22e692fea0aa07f009051a8ba358c34341e4,0x85286d457c87173858c5514d913551b3e3f8be7a,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,12302048007680317821945,Wisdom Protocol,WIS,18,37,371346,25070265590,223660,3584271,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045987
18576830,1700045711,0x279da4136169fced061db0cddfeac202bb02b787d6161aed8fc55f00e9cc82fa,1192,0x9439c8545cbcb535b1439814cc189e4d968f12969dc39fe92c48ba5d4799eaa3,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,12302048007680317821945,Wisdom Protocol,WIS,18,16,371346,25223990078,223660,3230925,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045985
18576830,1700045711,0x279da4136169fced061db0cddfeac202bb02b787d6161aed8fc55f00e9cc82fa,1192,0x9439c8545cbcb535b1439814cc189e4d968f12969dc39fe92c48ba5d4799eaa3,0xb12193e19329cb4b73726647f12822944ec9766e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,10509921419859835849154,Wisdom Protocol,WIS,18,16,371346,25223990078,223660,3230925,deprecated,0x791ac947,"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045985
18576831,1700045723,0x9717dde7cdbb7d7911cd8347d02d1c9bab13eb15987257390a4562a19898abea,1048,0x0f399de1661364fe91726a24f6da380aac68c3d42063eea5c084e4ad2ce3d079,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,6124784167094580839048,Wisdom Protocol,WIS,18,59,205740,24000000000,148750,5573913,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045984
18576832,1700045735,0xa583cc5cb19cd4560421e801c389941e95806554f479ed8681f46ee447f4626b,10,0xa382f70cc025471b29db891aa4eb5c72ca6e699940a4660c2f8195d71dc0faba,0x6e0367d897a8fd8bcbc44b4e2a14bafa904360aa,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,0x2ae38b2b47bf41ba4ab8f749b092fdd02b00bc1e,14650268899945714063490,Wisdom Protocol,WIS,18,8,313339,25273871067,148941,1219816,deprecated,0xb6f9de95,"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",5045983
